2786112550,1
1532379338,1
40820283,1
2800549223,2
1272454735,1
2809657193,1
1490788159,1
1279269042,1
3289148206,1
3396124991,1
301616721,1
49770741,1
2537995166,1
540494743,1
3320976995,1
3425916771,1
414881623,1
420392199,1
1373163403,1
1292439571,1
3297633246,1
587508712,1
115076631,1
488233405,1
1453777434,1
2838670203,1
2731741417,3
553423842,1
88070557,1
87603897,1
2320797671,1
3469743221,1
3051132234,1
179109070,1
2903132871,1
2377742384,1
3244921294,1
1173261715,1
3326647150,1
998188303,1
142295954,1
3346642625,1
119803351,1
19624472,1
567716577,1
3006989727,1
3386736244,1
54909514,1
3351941463,1
2678355564,1
48680856,1
2908537559,1
2598573363,1
2859784900,1
2935471146,1
2999816543,1
2228540020,1
1395600319,1
2792892015,1
3131282488,1
3265933917,1
3334624601,1
198945680,1
155332832,1
293580185,1
805302122,1
2393172853,1
93118049,1
37602035,1
573927117,1
2195266310,1
178816026,1
1091354204,1
257779656,1
2590645216,1
1547943294,4
1518904280,4
66425206,1
305483537,5
2832240406,1
2523807409,1
1419418261,1
17337775,1
870600342,1
1921282368,1
2806676274,1
409106116,1
3299703008,1
740397097,1
320306921,1
3174881373,1
254597335,1
2606785649,1
15700154,1
2798317598,6
1382627982,1
3120302359,1
1433111642,1
562236448,1
2881168789,1
1623606493,1
3081786853,1
343565763,1
3047985655,1
2502329424,1
15250752,1
635039121,1
2894101200,1
409646880,1
127539064,1
3028072109,7
3266038517,1
139087615,1
2305869624,8
552779064,1
62357503,1
1008492163,1
402084610,1
3430883566,1
3223475599,1
2746196523,1
257671721,1
1320937494,1
951502784,1
2250474737,1
3300541089,1
3023630524,1
303068121,1
1270664520,1
627115965,1
1553809286,1
2724535142,1
2448762846,1
2786034041,1
40456700,1
17983365,1
1486066801,1
219908908,1
38341062,1
2283939942,1
3347645104,1
1546426322,1
277982080,1
3347591013,1
2326222993,1
2469240457,1
2172749372,1
908305256,1
381418196,1
2976867131,1
386541602,1
258407054,1
2830526400,4
2990657089,1
3384774213,9
69958501,1
352320187,1
2388812088,1
2523551004,1
2465015920,1
3043638729,1
2802384855,1
1900079221,1
75255479,1
2279733733,1
133677123,10
3032111928,1
1331104922,1
29969188,1
411046193,1
2917644652,1
2790292676,1
2444313433,2
3279331363,1
3191702208,1
3337373891,1
877551276,1
1516662030,1
2198185243,1
2779021911,1
293167675,1
69500480,1
3318129994,1
2869467873,1
3072952136,1
465907167,11
3320556786,1
362197116,1
262302919,1
930021348,1
471071814,1
75615329,1
3303149416,1
950465161,1
2453476524,1
2826531256,1
125351267,1
1159091352,1
865210699,1
445842508,1
2225827864,1
53870725,1
255515762,1
1038152330,1
3127685356,1
3145672909,1
437439042,1
2800362548,1
1669932314,1
3313465727,1
84584229,1
754775250,1
813530198,4
435063287,1
3012811346,1
2792879202,1
721838497,1
3204690927,1
392871900,1
2159335132,1
76357575,1
2874415893,10
3017776576,1
3317305527,12
143152420,13
345532448,1
858290600,1
96512306,1
2886742095,1
3279684599,1
2414609995,1
3314974625,1
3346741966,1
100786502,1
226997507,1
2192024599,1
2696473087,1
22819351,11
2604463109,1
236028801,1
2166887689,1
99383259,1
2778428470,1
2489220481,1
2736343046,1
958392030,1
110169525,1
481409666,1
3126913587,1
2905627686,1
843041142,1
83847970,1
3424773353,1
3341556585,1
2312659651,1
3291989658,1
3320671243,1
24638730,1
157776558,1
277069083,1
2172559621,1
105889980,1
363772880,1
100079835,14
65983096,2
403436252,2
746034487,1
100809592,1
3325380599,1
291640996,1
733075519,1
279591787,1
29198219,15
1209613802,1
2336787329,1
270535444,1
488669140,1
16190478,16
2638496825,1
139146579,1
261253187,1
3023091052,1
100001518,1
2563932243,1
383820312,1
876529166,1
2450429919,1
223851518,17
553785058,1
2442079590,1
3069172528,1
728180250,1
2719268039,1
3309392032,1
3007713408,1
189473615,1
206372555,1
2580649082,1
49491544,1
142009064,1
1487244842,1
487466464,1
2789686678,1
2802550303,1
1474839798,1
2948609673,1
2264363900,1
17494767,1
3249105179,1
1527258450,1
2974464617,1
2463325871,1
2826765403,1
397381043,1
61881765,1
1527449473,1
51579551,1
309957858,1
2507010778,1
268528916,1
496123353,1
287278342,1
49609911,1
2974192240,1
101846891,1
162903679,4
1133171965,1
922711819,1
1364140232,1
290699059,1
2721640627,1
567593725,1
2260515452,1
2438241031,1
1217931109,1
3312933899,1
379076185,1
2816714039,1
2563221259,1
2206038469,1
1729770470,1
271862580,1
1281641046,1
429120439,1
1606555507,1
789264805,1
240017260,1
2796629637,1
2247762848,1
2982089170,1
1861394118,1
2683461896,1
230320041,11
2824903049,1
2822361484,1
1506556543,1
3003118451,1
2501952158,1
725911248,1
2165084852,1
3292488420,1
3208563459,1
2741722721,1
2310829413,1
2781642544,1
2312387600,1
2714493966,1
2820315053,1
3314882981,1
2892677247,1
3228559888,1
1849370575,1
2949539223,1
410793457,1
111896955,18
270610962,1
3207844732,19
609250561,19
3058323502,19
1326090608,19
1195724178,19
284128082,19
198646850,20
2742005186,19
2901898545,19
1552930916,19
581663387,19
74377053,19
119776811,19
315495725,19
2444051599,19
2436985333,19
2382178716,19
1356650942,21
44650114,19
2741277111,19
2716028982,19
3034424365,19
3271689492,19
3362609405,19
2711204024,22
584508110,19
3099264856,19
1109519262,19
2339273162,19
2773447099,19
2719497728,19
25087252,19
3107909896,5
155079297,19
3148558261,19
2431663537,19
17728732,19
3213768369,19
2825578734,19
43605345,19
3101040483,19
2282413016,19
72341630,19
2269298974,19
312039297,19
3099015694,19
1608781524,19
15933658,19
29409786,19
1528101612,19
3069887095,19
2250494521,19
2893220417,19
72391395,19
1463096012,19
101154794,19
3120654733,10
3102961986,19
602499265,19
1228840274,2
369094742,19
179237154,19
3169545261,19
118193675,19
108124138,19
19527964,19
271374688,19
591202832,19
2955551567,19
2566037466,19
20216007,19
1660195800,19
636426447,19
2350419080,19
708176525,19
324385160,22
315106983,19
2498307732,19
84323513,19
3109581614,19
12896172,20
521534914,21
2349823937,19
715626890,19
3133275722,19
308130306,23
55232967,19
210727757,19
6733412,19
2204606340,19
164031741,19
3311960978,19
3407565077,19
2479805844,19
1672386103,23
2927048097,19
21963818,22
3297513371,19
100779526,19
3374163862,19
2436976608,19
920093737,19
2951556370,19
1645589528,19
3363395777,19
3138554150,19
30693810,19
443896512,19
41231330,19
2184754548,19
3144288291,19
1285894556,19
3418560687,19
2279678299,19
1294711250,24
2976237925,19
55260264,10
1380284184,19
905898240,19
1562751931,19
230847428,20
96971583,19
1561300500,19
204707276,19
2436970602,19
146792585,20
167269081,19
3222031841,19
1593851258,19
3418616297,19
2943515140,19
940000238,19
56173382,19
331467423,20
70675779,19
2836330155,19
50154932,19
91977021,19
786764389,19
2525906414,23
21474769,23
33994488,23
581552687,23
2166975690,23
2739596257,23
2906473932,20
16722647,23
201185778,23
345474251,2
355913325,23
2598298903,23
1702815950,23
3008853577,20
21979017,23
33396486,23
2339422032,23
19365750,20
1544134861,23
583687484,23
413196961,5
7278922,23
997710360,23
158715457,10
863569338,20
741264625,23
2400238844,23
2315918467,23
1527826106,23
348195871,23
3253004103,23
1569837337,23
2464807905,23
1167735391,23
26840140,23
3390130307,23
2465102024,23
862944919,23
14066928,23
3239239162,23
2840350877,23
27172412,23
2208541680,23
3127669629,23
2490062928,23
618730492,23
204099617,23
3053885017,23
1245496290,23
270134005,23
2288286954,23
2869564975,23
1648684369,23
2350408909,23
161310396,25
72777391,23
2938623544,23
895616526,23
89493295,23
71676851,23
1235613098,23
2877712525,23
2225555028,23
2239530429,23
247540117,23
2526243361,23
245229919,23
103726421,23
228822508,23
1098130064,23
77004636,23
1860220638,23
438224887,23
1129077122,23
48837960,23
314674591,10
2713326029,23
866797964,23
17115595,26
2631114550,23
1914033360,23
3105323173,23
1290097460,23
2473795748,27
3406682729,28
950013788,23
3014887084,10
708773624,23
15640075,23
3302183753,21
2432086843,10
633143576,23
28239343,20
1948657260,10
766462243,4
365616854,23
610950662,23
1071376531,29
3187290030,20
251227686,23
577774403,23
2315961337,23
3196630410,2
2799514970,23
498316263,10
490761333,23
1242171468,20
181972379,23
317377922,10
114074988,23
2611985836,20
2612857940,23
14152680,23
1399113342,10
3241472864,30
262271094,23
211011537,23
433301961,23
2160994409,23
2370125906,31
122822249,6
18786199,6
71971666,6
2852638400,6
219741790,6
1656922482,6
2218576910,6
818275416,6
3298536413,6
19038934,6
592110789,6
373529846,6
107509945,6
34196648,6
89399526,6
2354109878,6
2655180373,6
231435363,6
27624346,6
163175581,6
21603275,6
52910879,6
125992697,6
385140853,6
27405039,6
438966901,6
156314187,6
133803581,6
569371775,6
325200273,6
14392636,6
2398783549,6
2460091700,6
94184869,6
1849281284,6
119135480,6
15032359,6
2341519921,6
18785754,6
3336742871,6
86110985,6
262062797,6
139554228,6
838387916,6
14976239,6
272731311,6
1928838607,6
85471002,6
56405380,6
58006535,6
79272691,6
984027900,6
2199245994,6
255784977,6
273456262,6
590165011,6
489350057,6
309924070,6
116262787,6
18036702,6
75050644,6
183120846,6
459870543,6
45579405,6
344427103,6
250170548,6
241343450,6
210936796,6
2789967020,6
36522721,6
280082481,6
402309948,6
706036914,6
187805921,6
2178504876,6
190532498,6
258031134,6
14608917,6
1938623928,6
47533676,6
18125387,6
2820914813,6
16753407,6
293825514,6
186602385,6
421476594,6
2872282579,6
273101601,6
1944671311,6
1062300325,6
488515896,6
537748486,6
2826242588,1
3399847997,1
619357720,1
2894171364,32
493569553,1
3192482611,1
574771127,1
151086788,1
632514374,1
2725109187,1
1611244260,1
383859810,1
2967617620,1
396507413,1
2545283606,1
843074762,1
1644946482,1
500713859,1
1616290519,1
257839239,1
246993396,1
2805314939,1
2776306870,1
1149567217,1
902596597,1
55813812,1
2359251582,1
3386977203,1
1380729954,1
630944189,1
303891803,1
614747277,1
3089999849,1
3002760593,1
3312948187,1
256409027,1
584850080,1
381139020,1
207154307,1
2348119694,1
2256239927,1
406316397,1
2960233383,14
279179884,1
1560906649,1
10720882,1
118795734,1
982676526,1
1185436171,1
220285903,33
3293630295,1
2536886377,34
900414258,1
387779506,35
524933041,1
2939892815,1
2243324744,10
490531498,1
18133598,34
890674015,35
20869437,34
3268089337,36
2878411998,2
572729746,1
2857117532,1
20765275,1
2317221572,1
849812971,37
67350191,1
30189793,1
1088582252,1
1691265613,1
2299916972,1
2930698503,1
127693283,38
18182794,1
160984682,39
138379276,1
541131956,1
390263070,1
443194069,1
28719383,1
122150534,1
717243036,1
896927635,2
3057015868,1
2941763258,1
1449004548,40
1122401258,1
274571679,1
900611568,1
3124507685,1
447999329,1
108644321,1
320697063,1
13870942,1
3293218198,1
246538797,41
337401628,1
1696218067,1
3071636419,1
47593615,1
2729504391,1
318358387,2
128370270,1
3128044403,1
918972458,1
213991030,27
1578098006,27
86505435,27
238228002,27
3424555097,27
140531098,27
1086779562,27
497031544,42
1634444791,27
15891553,35
59683059,27
857553373,27
314722869,27
561803536,27
2243898063,27
726959204,27
2415855577,27
2268954252,27
1497404540,27
192517432,27
314053148,27
122235276,27
344690602,27
857702552,27
420599931,27
511056603,27
232995454,43
3092964982,27
101219065,27
2276307307,27
242401114,27
3260434139,27
3020691753,27
2305538156,27
204022527,27
725941830,27
1330115262,27
495860450,2
2158672313,27
777924984,27
1260009110,27
2967576801,27
2503899384,27
979059487,27
3014544513,27
58367051,27
146090729,35
2723802684,27
236759322,27
487611438,27
462460274,27
1587848900,27
1278694704,27
3357006189,27
600298310,27
2256068106,27
380179008,27
464289318,27
2539009496,27
286734047,27
255990524,27
270306579,27
2321852454,27
1517046169,19
312022827,27
2270214100,27
412310839,27
309509582,27
2907537623,27
50585550,2
105624464,27
428190468,27
432651923,27
632393427,27
75551501,27
261109532,2
3385537073,27
62997006,27
103628763,27
200637616,27
127335210,27
3027838720,27
386023342,27
1126017198,27
40429103,27
297049579,27
403279239,27
541956619,27
40917478,27
101815393,27
1286696539,27
848477851,27
887663946,27
79209837,27
568771542,27
1185976422,27
2505469722,27
140159230,27
891730513,27
47600591,27
708479918,27
193223965,27
2973642873,27
333600028,27
2271820135,27
48495906,27
123570688,27
95417521,27
1339200288,27
411829695,27
14856056,27
71433611,27
82529051,27
470578813,27
2481703861,27
2442634034,27
22634280,27
990985460,27
1379791256,27
986926658,27
272323854,27
372209978,27
2655862562,27
503268103,27
447772154,27
1975355185,27
277888001,27
408314057,44
128790234,27
531540940,27
2731557439,27
2571317794,27
1907741558,27
2151365951,27
219346345,35
1920598568,27
55066811,27
424332712,27
2759112658,27
46197686,27
3505970836,27
2220967800,27
343657212,27
266230734,27
2195884027,27
244191468,27
248151700,27
330196261,27
372905574,27
239067644,27
794496685,27
2997619300,27
66491108,27
3351186327,27
2641726901,35
2848687211,27
701150463,35
317975293,27
1538595770,27
711481112,1
568206779,45
2386291685,7
136595916,46
45832699,7
2155915072,7
266084123,7
2829120555,7
2255424079,47
2400492211,7
2178241596,7
889234106,48
153965707,7
2692271606,45
49060343,7
2839992429,7
2371030266,7
158573898,7
3383828055,7
2649311918,7
537996304,7
106470488,7
3324714599,7
84386050,7
2447664324,21
887561521,7
374775473,7
1429244420,7
3165879633,7
1917354420,7
288976827,7
1350581287,7
3360630612,7
2339096091,49
2269353043,7
94170019,7
20021712,7
988177634,7
987176113,7
221445245,45
572111302,7
479500622,7
718807644,7
3002383043,7
829380451,7
2426813004,7
49323761,7
2464470806,7
38392755,7
498620831,7
2643647806,7
310643025,41
47677431,7
3319551586,7
3293696528,7
607394523,7
58198180,7
364838356,7
47435872,7
266056967,7
2891786135,7
318288045,7
453863067,7
787082544,7
14723235,7
29944729,7
2840922899,2
26924407,34
90738770,7
550689009,7
22794611,7
352359131,7
421191913,50
358328909,7
2297691357,50
292346558,7
150650920,7
2401442858,7
578090036,7
252423234,7
352542511,7
385315552,7
145373186,7
442706894,7
855242672,7
1268001498,7
3231860316,7
2393448206,7
297401798,7
135578944,2
1524952110,7
1512887341,7
19051857,7
876176365,7
1210130868,7
2340064698,51
3030291862,7
3084699370,50
2490819006,7
259288610,52
2351608569,7
3393443056,7
198814483,7
2336780864,7
362984996,7
451700311,7
1673893860,7
362744949,7
2527815351,53
727472528,25
45239771,7
2370795534,7
2461655257,7
527662262,7
31694616,7
1612780351,7
18267548,7
344381865,7
2763521892,7
19300315,7
1194000841,7
2858032497,7
349381100,7
295653738,7
3357882424,21
3151006266,21
2359028480,21
3009839485,21
2260757870,21
11217142,21
2561965273,21
2347161181,21
40173650,21
295015861,21
175875725,21
2594358360,21
2645721756,41
2587861915,21
3310286875,19
3050029817,21
257818901,2
116155386,21
1621325131,21
3021370091,21
3039658462,21
137637040,21
749348659,21
2976462089,21
919805922,21
2156382924,21
3119719535,21
24842995,21
42095209,21
1214289673,21
111432633,21
2373570728,21
22607099,21
